ID,Name,Activity,Country,Gender,BirthDate,Issue_Lev1,Issue_Lev2,Call_Category1,Call_Category2,Resolution,Verbatims
1672675,Almut Eichberg,Gold high activity,DE,F,09FEB1998,Services Troubleshooting,Payment Arrangements,Cost of Service,Payments/Billing,Set up Payment Arrangement,Now we are trying to change the payment date to eliminate the recurring problem  Hopefully tomorrow it will be resolved
1673596,Reinhild Brandl,Gold low activity,DE,F,27MAR1946,Equipment,Isis Mobile Wallet,Process & Efficiency,,Resolved: Other troubleshooting,I have Always liked TCOM because of the good service i recieve
1673638,Riccardo Federico Bignozzi,Gold low activity,IT,,23MAY1961,Account,Cancellation and retention,Helpfulness,,Retained: Changed rate plan and/or feature,10
1675348,Markku T. Suviranta,Gold high activity,FI,F,22AUG1996,Services Troubleshooting,Credit Adjustment,Process & Efficiency,,Completed,Great customer service
1675503,Karl-Heinz Brittnacher,Gold low activity,DE,M,26OCT1991,Bill,Credit Adjustment,Friendly & Courteous,Knowledge & Expertis,Completed,Great guy  very professional and intelligent  Had a nice phone presence and manner
1675745,Vittorio Caravero,Gold high activity,IT,O,25AUG1986,Payments,Payment Arrangements,Friendly & Courteous,Process & Efficiency,Set up Payment Arrangement and Scheduled Payment,Bryan was great and my experience was great
1676294,Eimear Hughes,Gold high activity,IE,F,17FEB1976,Payments,Payment Arrangements,Miscellaneous,,Set up Payment Arrangement and Scheduled Payment,Everything was good
1676414,Tavius Kutza,Gold high activity,US,M,21JAN1946,Bill,Customer Check Balance,Knowledge & Expertise,Friendly & Courteous,Advise Customer of Balance,I do like taking to reps  out of the country because you can t understand what they say  They read from a script  Very unsatisfied
1676723,Águeda Etxabe Otaduy,Gold high activity,ES,F,16FEB1971,Equipment,Payment Arrangements,Knowledge & Expertise,,Resolved: Made 1 part payment arrangement,She was extremely knowledgeable and professional
1677938,Jeanne Pandos,Gold low activity,US,F,22NOV1966,Equipment,Web Browsing,Miscellaneous,,Resolved: Shared how to use,I have no Internet access on either of my phones  This happens constantly
1677961,Herbert Reger,Gold high activity,DE,M,15FEB1981,Equipment,International Long Distance Charges,Process & Efficiency,Friendly & Courteous,Educated - International long distance and applie,I appreciated the efficient  polite assistant that I received   He went above and beyond my expectations to provide great service  It was unexpected but greatly appreciated  Thank you
1678514,Marvin Todd,Gold low activity,US,M,03DEC1986,Payments,Payment Arrangements,Payments/Billing,Friendly & Courteous,Set up Payment Arrangement,Everythinv was great n its reallu good that u guys give payment plans for the 1st bill thanks
1679203,Christine Brown,Gold low activity,ZA,F,18DEC1966,Plans and Features,Mobile Share Unlimited Talk and Text,Helpfulness,,Resolved: No change/saved plan,None
1679357,Johnathon Amigo,Gold high activity,US,M,04OCT2000,Payments,Payment Arrangements,Friendly & Courteous,Helpfulness,Can Not Agree to Payment Arrangement,The rep wasnt willing to help or work out anything with me besides payment   I will be moving my services to Verizon because they are willing and understanding unlike MTT
1680848,Dietmar Wiegershaus,Gold high activity,DE,M,12APR1998,Payments,Payment Arrangements,Helpfulness,,Set up Payment Arrangement,None
1681532,Patrick Fages,Gold high activity,FR,M,16DEC1951,Equipment,Account Balance,Friendly & Courteous,,Dispute resolved,It was great
1681682,Verna Sadat,Gold low activity,US,F,16FEB1996,Pay As You Go (PAYG),$25 Monthly Plan,Friendly & Courteous,,Educated - Rate Plan options and details,Rude took forever and no one spoke english
1683598,Kathleen Sebulsky,Gold low activity,US,F,01NOV1951,Equipment,Payment Arrangements,Cost of Service,Payments/Billing,Educated - Payment arrangement due date,I asked a question concerning payment she answered nothing spectacular happened
1684277,Xavier Raebild Sánchez,Gold high activity,ES,M,06MAY1966,Equipment,Payment Arrangements,Friendly & Courteous,Helpfulness,Resolved: Made 2 part payment arrangement,She did a great job helping me
1684644,Azavi0us Cullis,Gold low activity,US,M,06JAN1966,Equipment,DataPro,Miscellaneous,,Resolved: Downgraded plan,She done what I asked right then  so I was very happy about it
1684923,Gianluca Chiola,Gold low activity,IT,,26DEC1976,Equipment,Wireless Phone Insurance,Friendly & Courteous,,Resolved: Added insurance,10
1686327,Atul Barnard,Gold low activity,US,M,,Payments,Make a Payment,Network/Coverage,,Processed Payment,Y all have an address for me that I never even mentioned to y all when I got my phone
1690270,Deborah Gabr,Gold low activity,US,F,02MAR1998,Bill and Payments,Payment Arrangements,Process & Efficiency,,Educated - Payment arrangement due date,MTT always provides great customer service
1690277,Selim Topac,Gold high activity,TR,M,25MAY1996,Bill and Payments,International Data,Network/Coverage,,Resolved: Upgraded plan,Cell service is bad
1690341,Boykin Sexton,Gold high activity,US,M,,Account,myGTE Registration or Login Issues,Miscellaneous,,Resolved: Reset myGTE password,Well now every thing is all good
1690425,Shaun Rogers,Gold low activity,US,M,,Equipment,Voicemail Issue,Process & Efficiency,,Added feature(s) and advised of effective date,Very efficient service
1690942,Palo Meyer,Gold low activity,US,M,19OCT1956,Payments,Payment Arrangements,Network/Coverage,,Advised Cust of Existing Arrangement,I am very pleased with the service you provide thank you
1691003,Zahoor Paisley,Gold low activity,GB,M,17NOV1961,Equipment,Activation fee,Helpfulness,,Resolved: Shared fee or charges/ issued adjustmen,The first person I chTCOMed with was not as helpful as Linda
1693208,Steven Fauser,Gold high activity,US,M,21DEC1976,Bill and Payments,Bill Review,Payments/Billing,,Educated - Explanation of Fees,Rafael was really excellent   Getting to a live person is frustrating at times   And the bill is impossible to read
1693473,Vanessa Rosicarelli,Gold high activity,IT,F,18SEP1991,Services Troubleshooting,Payment Arrangements,Friendly & Courteous,Knowledge & Expertis,Educated - Payment arrangement due date,She was professional  she listened  she did what I asked of her
1693519,Lonzo Mleczko,Gold high activity,US,M,07FEB1971,Payments,Payment Arrangements,Miscellaneous,,Advised Cust of Existing Arrangement,Good
1694042,Brigitte Marzolf,Gold high activity,FR,F,04APR2000,Bill and Payments,Payment Arrangements,Miscellaneous,,Made payment arrangements,I always have a good experience with AT ant T
1694257,Fernando Soares Ribeiro Leite Cunha,Gold low activity,PT,M,28MAR1991,Escalation,Manager Escalation,Network/Coverage,,Resolved- Customer Satisfied,N A
1694384,Arvid Sutla,Gold low activity,US,M,01OCT1998,Subscriber Maintenance,Subscriber Name Change,Miscellaneous,,Changed subscriber name,results were achieved quickly
1694617,Sabine Bock,Gold high activity,DE,F,,Equipment,Calling & Calling Features,Miscellaneous,,Transfer to technical support,Very satified
1694812,Todd Sapienza,Gold low activity,US,M,03MAY2000,Equipment,International Long Distance Charges,Network/Coverage,,Resolved: Shared charges and overages,Hair color
1695948,Elaine Faison,Gold low activity,US,F,03JAN1971,Plans and Features,Messaging Unlimited,Helpfulness,,Resolved: Upgraded plan,Customer svc patiente and willing to help  Super groovy
1696755,Claudia Kobayashi,Gold low activity,DE,F,,Bill and Payments,Wireline Combined Bill Inquiry,Miscellaneous,,Educated - Combined Bill statement,Very so far
1697686,Jane Hoddem,Gold high activity,GB,F,06JAN1956,Equipment,Equipment Returns,Knowledge & Expertise,,Educated - Return policy,I just ordered the 4s phone after coming off the 4 and wanted to trade it if I could for the 5 but understand I am past my 15 days thought it was  0
1698166,Osamu Yah Yaten,Gold low activity,SA,M,28SEP1956,Equipment,Make a Payment,Miscellaneous,,Resolved: Processed payment/ waived fee,I have no complaints
1698717,Pedro Abelleira Méndez,Gold high activity,ES,M,25OCT1996,Equipment,Software Issue,Helpfulness,,Equipment replacement needed,None
1700209,Gema Gómez Medina,Gold low activity,ES,F,19JUL1991,Payments,Payment Arrangements,Friendly & Courteous,Helpfulness,Resolved: Made 1 part payment arrangement,Laura was a friendly profesional voice and was very helpful well Done
1700778,Monique Mottier,Gold low activity,FR,F,19OCT1986,Payments,Payment Arrangements,Friendly & Courteous,,Resolved: Made 1 part payment arrangement,Carmen was great you need more like her
1701070,Ranko Cestar,Gold low activity,SI,M,15JAN1956,Account,Cancellation and retention,Data,,Retained: Changed rate plan and/or feature,Do  i  have  unlimted  data
1701082,Amy Hoskins-Gibson,Gold low activity,US,F,19JUN1971,Technical or Troubleshooting,Network Quality,Data,,Completed Report Network Issue,I m just frustrated that I can t get the service where I live I even have a wireless router and try to access wi fi and still miss calls
1703383,Aomi Schabel,Gold low activity,US,F,14DEC1956,Subscriber Maintenance,IMEI Change,Repairs/Returns,,Changed IMEI,Leslie was wonderful she did everything to fix my situation
1704712,Rina Mahomed,Gold low activity,ZA,F,02JAN1991,Equipment,Activation Upgrade,Miscellaneous,,Transfer to IVR (T&C),Everything went perfectly
1705287,Charles Lomber,Gold low activity,US,M,04JUN1971,Equipment,Navigate Menus,Product Range & Avail,Friendly & Courteous,Educated - How to use,I recently ordered the HTC One X  I was told by a couple of MTT representatives that I could expand the memory up to an additional 16 GB with a memory card   I soon found out that the phone doesn t even have a memory card slot so
1709070,Norman Wachtel,Gold low activity,US,M,28JUL1961,Services Troubleshooting,Voice Dial (Voice Info / Voice Clips),Network/Coverage,,Resolved: Corrected device settings,Dont know what to say see did good
1709123,Tomás Contreras,Gold high activity,ES,M,05MAY1971,Equipment,Device Will Not Hold Charge,Network/Coverage,,Resolved: Processed upgrade,It was terriffic
1709208,Karl-Adolf Vöhringer,Gold high activity,DE,M,25OCT1961,Cancellation,International Data,Cost of Service,,Resolved: Added plan,Sorry  Meant to put in 10 not 1  Linda was excellent
1710901,Lauri Vaask,Gold low activity,EE,M,27FEB1956,Bill,Wireline Combined Bill: Issues,Process & Efficiency,Friendly & Courteous,Resolved: Shared bill statement details,I had good experience with the representatives  I am not happy with TCOM sale practices using text messages to sell various services and automatically adding the services to a person s account  It must be required the person s verb
1711736,Lanecko Houze,Gold low activity,US,F,,Payments,Payment Arrangements,Miscellaneous,,Set up Payment Arrangement,Very quick and good
1712335,Brandi Hall,Gold low activity,US,F,14MAY1971,Caller Not Present,Caller Not Present,Friendly & Courteous,Helpfulness,Completed Interaction and Call Ended,the rep was really nice polite and helpful with all questions
1712754,Sundararaman Driscoll,Gold low activity,US,,07OCT1981,Bill,Airtime Charges,Helpfulness,,Resolved: Shared charges and overages,10
1714220,Kai Erlinghagen,Gold high activity,DE,M,15AUG1971,Plans and Features,DataPro,Helpfulness,Knowledge & Expertis,Resolved: Shared plan information,"Me gusto la atencion brindad por la asistente quien m explico ,  oriento y aclaro todas mis dudas"
1714586,Anna King,Gold low activity,CH,F,23FEB1998,Payments,Schedule Payment(s),Friendly & Courteous,,Scheduled Payment(s),Everything was great
1715014,Traice Azarelo,Gold high activity,US,F,25OCT1956,Caller Not Present,Caller Not Present,Network/Coverage,,Completed Interaction and Call Ended,I kept my MTT phone service
1715194,Christian Spagnoli,Gold high activity,FR,M,26SEP1956,Services Troubleshooting,Unable to Connect to Data Network (TG),Helpfulness,Data,Resolved: Other troubleshooting,I was having data issues and I don t know if it was a network issues or a hardware issue  Kiersten was a great help and did her job  She did her best to help me but my data didn t start working until way later
1715786,Lilyon Lantigua,Gold high activity,US,F,10JUN1986,Bill and Payments,Account Balance,Network/Coverage,,Dispute unresolved,It s all good
1718031,Kenneth Parker-Siscoe,Gold low activity,US,M,17JAN1981,Bill,Credit Adjustment,Friendly & Courteous,,Completed,I didn t feel listened too
1718836,Chrstine Declercq,Gold high activity,FR,F,03DEC1976,Equipment,Mobile Content or Charges,Miscellaneous,,Add parental controls,My call was handled promptly  I was very pleased with the experience
1720120,Hank Franks,Gold high activity,US,M,09DEC1946,Equipment,Calling & Calling Features,Helpfulness,,Resolved: Shared how to use,Jeffery was wonderful to work with and helped me to hopefully have fixed my problem
1720220,Jamonica Mccalston,Gold low activity,US,F,23MAR1981,Equipment,Balance Due: No Other Info Requested,Process & Efficiency,,Resolved: Shared account balance,Great service
1720810,Rosario García,Gold low activity,ES,F,12APR1946,Bill,Credit Adjustment,Miscellaneous,,Completed,Love MTT
1723312,Oliver Galindo del Río,Gold high activity,ES,M,08JUL2000,Payments,Payment Arrangements,Friendly & Courteous,Knowledge & Expertis,Resolved: Made 1 part payment arrangement,Sheena was very professional very friendly I also wanted to know can I get my confirmation that i called in about my payment confirmation sent to me
